"Team","Opponent","Shots","Att_rating","Def_rating","Venue","Time"
"monaco","strasbourg",9,78.75,71.5714285714286,"1",2
"monaco","nantes",27,78.75,73,"0",3
"monaco","lens",12,78.7142857142857,77.75,"1",4
"monaco","lorient",20,78.8571428571429,74,"0",5
"monaco","nice",7,78.25,76.5714285714286,"1",6
"monaco","marseille",10,76.875,78.1428571428571,"1",7
"monaco","reims",11,78,73.8571428571429,"0",8
"monaco","metz",27,77.875,69.3333333333333,"1",9
"monaco","lille",16,78,75.2857142857143,"0",10
"monaco","brest",12,76.125,72.8571428571429,"1",11
"monaco","havre",10,76.625,70,"0",12
"monaco","psg",14,77.2857142857143,82.1666666666667,"0",13
"monaco","montpellier",27,76.125,74,"1",14
"lille","nice",12,75.7142857142857,76.2857142857143,"0",1
"lille","nantes",18,76.625,73.25,"1",2
"lille","lorient",18,75.125,73.75,"0",3
"lille","montpellier",15,76.1428571428571,73,"1",4
"lille","rennes",10,76.625,76.75,"0",5
"lille","reims",14,76.5714285714286,75.4285714285714,"1",6
"lille","havre",16,76.875,70.1428571428571,"0",7
"lille","lens",8,76.875,77.5714285714286,"0",8
"lille","brest",6,76,72.4285714285714,"1",9
"lille","monaco",7,75.375,75.6,"1",10
"lille","marseille",10,75.4285714285714,79.8571428571429,"0",11
"lille","toulouse",14,76.5714285714286,72,"1",12
"lille","lyon",15,75,71.8333333333333,"0",13
"lille","metz",15,76,70.6666666666667,"1",14
"reims","marseille",11,71.1428571428571,79.2857142857143,"0",1
"reims","clermont",8,71.3333333333333,72.2857142857143,"1",2
"reims","montpellier",11,73,75.2857142857143,"0",3
"reims","metz",12,73.8571428571429,68.8333333333333,"0",4
"reims","brest",13,72.8333333333333,72.8571428571429,"1",5
"reims","lille",4,75,76.6,"0",6
"reims","lyon",8,75,74.25,"1",7
"reims","monaco",10,73.1666666666667,75,"1",8
"reims","toulouse",15,72.8,72,"0",9
"reims","lorient",12,73.8333333333333,72.5714285714286,"1",10
"reims","nantes",7,71.8333333333333,73.7142857142857,"0",11
"reims","psg",19,73.3333333333333,79.6,"1",12
"reims","rennes",15,73.8571428571429,76,"0",13
"reims","strasbourg",12,73,70.8571428571429,"1",14
"lens","brest",8,76,73,"0",1
"lens","rennes",15,76.8571428571429,75,"1",2
"lens","psg",12,76.8571428571429,81.6,"0",3
"lens","monaco",12,77,75.8571428571429,"0",4
"lens","metz",31,77,69.6666666666667,"1",5
"lens","toulouse",27,76.5714285714286,71.1428571428571,"1",6
"lens","strasbourg",9,75.8571428571429,70.4285714285714,"0",7
"lens","lille",14,76.2857142857143,75.3333333333333,"1",8
"lens","havre",13,76,71.3333333333333,"0",9
"lens","nantes",9,76.7142857142857,73.25,"1",10
"lens","lorient",14,75.4285714285714,72.5,"0",11
"lens","marseille",14,75.5714285714286,79.1666666666667,"1",12
"lens","clermont",16,75.8571428571429,70.5714285714286,"0",13
"lens","lyon",9,74.4285714285714,74.6666666666667,"1",14
"brest","lens",13,72.7777777777778,77.625,"1",1
"brest","havre",10,72.7777777777778,71,"0",2
"brest","marseille",18,72.7777777777778,79.6666666666667,"0",3
"brest","rennes",13,72.7777777777778,76.7142857142857,"1",4
"brest","reims",18,72.7777777777778,74.5714285714286,"0",5
"brest","lyon",27,72.7777777777778,75.8571428571429,"1",6
"brest","nice",7,72.7777777777778,76.2857142857143,"0",7
"brest","toulouse",13,72.6666666666667,72,"1",8
"brest","lille",9,72.875,75.1666666666667,"0",9
"brest","psg",21,72.7777777777778,81.5,"1",10
"brest","monaco",15,72.7777777777778,75,"0",11
"brest","montpellier",17,72.5555555555556,73,"0",12
"brest","clermont",11,72.6666666666667,70.5714285714286,"1",13
"brest","strasbourg",13,72.1,70.8571428571429,"1",14
"marseille","reims",14,76.7142857142857,73,"1",1
"marseille","metz",22,76.875,68.5,"0",2
"marseille","brest",15,78.25,72.8571428571429,"1",3
"marseille","nantes",26,79,73.8333333333333,"0",4
"marseille","toulouse",24,77.5714285714286,71.8571428571429,"1",5
"marseille","psg",6,79.3333333333333,81.6,"0",6
"marseille","monaco",8,77.5,75.2857142857143,"0",7
"marseille","havre",14,76.875,70,"1",8
"marseille","nice",9,77.75,76.1428571428571,"0",9
"marseille","lille",8,79.125,75.3333333333333,"1",10
"marseille","lens",8,78.5714285714286,76.5,"0",11
"marseille","strasbourg",16,78.2857142857143,71.8571428571429,"0",12
"marseille","rennes",4,77.875,76.125,"1",13
"marseille","lyon",12,77.1666666666667,74,"1",14
"nantes","toulouse",8,73.25,72,"1",1
"nantes","lille",14,73.25,76.2,"0",2
"nantes","monaco",2,73,76.1428571428571,"1",3
"nantes","marseille",10,72.8571428571429,79.6666666666667,"1",4
"nantes","clermont",8,73.4285714285714,72.5714285714286,"0",5
"nantes","lorient",18,72.875,74,"1",6
"nantes","rennes",10,73.375,76.2857142857143,"0",7
"nantes","strasbourg",16,72.5,71.4285714285714,"0",8
"nantes","montpellier",14,72.5555555555556,74.2857142857143,"1",9
"nantes","lens",11,72.5,77.5,"0",10
"nantes","reims",17,72.5714285714286,73.5,"1",11
"nantes","metz",16,73.125,70.8333333333333,"0",12
"nantes","havre",19,73.375,70.1428571428571,"1",13
"nantes","nice",13,73.125,76.5714285714286,"1",14
"havre","montpellier",12,69.75,75.2857142857143,"0",1
"havre","brest",18,69.875,72.8571428571429,"1",2
"havre","rennes",7,70.25,76.1428571428571,"0",3
"havre","lorient",17,69.375,73.75,"1",4
"havre","lyon",7,70.5,75.8571428571429,"0",5
"havre","clermont",9,70.5,71.5,"1",6
"havre","lille",5,69.875,75.3333333333333,"1",7
"havre","marseille",7,69.875,77.5,"0",8
"havre","lens",14,70.375,76.875,"1",9
"havre","metz",12,70.25,69.6666666666667,"0",10
"havre","toulouse",15,70.5,72.6,"0",11
"havre","monaco",8,69.7142857142857,75,"1",12
"havre","nantes",6,68.5714285714286,73.5714285714286,"0",13
"havre","psg",22,70.4285714285714,80.8,"1",14
"metz","rennes",9,69.1428571428571,75,"0",1
"metz","marseille",10,66.8571428571429,77.2857142857143,"1",2
"metz","clermont",10,69,72,"0",3
"metz","reims",12,69.2222222222222,75.7142857142857,"1",4
"metz","lens",2,70.125,77.4285714285714,"0",5
"metz","strasbourg",13,69.8888888888889,70.4285714285714,"1",6
"metz","toulouse",8,68.6666666666667,72.1666666666667,"0",7
"metz","nice",10,68.875,76.5714285714286,"1",8
"metz","monaco",8,69.875,75.4,"0",9
"metz","havre",9,69.5714285714286,71.1666666666667,"1",10
"metz","lyon",11,68.875,73.5714285714286,"0",11
"metz","nantes",9,67.625,73.125,"1",12
"metz","lorient",13,69.1111111111111,73.375,"0",13
"metz","lille",5,69.1111111111111,73.6,"0",14
"rennes","metz",29,75.2857142857143,70.3333333333333,"1",1
"rennes","lens",9,75.625,77.6666666666667,"0",2
"rennes","havre",22,77.125,70.75,"1",3
"rennes","brest",6,77.125,72.8571428571429,"0",4
"rennes","lille",7,76.375,76.3333333333333,"1",5
"rennes","montpellier",18,73.125,72.75,"0",6
"rennes","nantes",14,75.375,73.5,"1",7
"rennes","psg",14,75.75,81.6,"1",8
"rennes","lorient",20,75.6666666666667,71.8333333333333,"0",9
"rennes","strasbourg",20,75.4444444444444,70.6666666666667,"1",10
"rennes","nice",11,76.6666666666667,76.5714285714286,"0",11
"rennes","lyon",8,76.8571428571429,73.8571428571429,"1",12
"rennes","reims",10,77.375,75.7142857142857,"1",13
"rennes","marseille",10,77.5,79.1666666666667,"0",14
"montpellier","havre",14,74.4285714285714,70.8571428571429,"1",1
"montpellier","lyon",14,74.4285714285714,75.3333333333333,"0",2
"montpellier","reims",20,74.4285714285714,74.7142857142857,"1",3
"montpellier","lille",7,72.5,74.4,"0",4
"montpellier","strasbourg",10,73.6666666666667,72.4285714285714,"0",5
"montpellier","rennes",13,72.3333333333333,76.6666666666667,"1",6
"montpellier","lorient",13,73.7142857142857,74,"0",7
"montpellier","nantes",11,73.625,73.25,"0",8
"montpellier","toulouse",19,72.7142857142857,72.1666666666667,"1",9
"montpellier","psg",7,72.7142857142857,80.6,"0",10
"montpellier","nice",9,71.625,76.7142857142857,"1",11
"montpellier","brest",15,72.1428571428571,72.5714285714286,"1",12
"montpellier","clermont",31,73,70.375,"1",13
"montpellier","monaco",9,73.1666666666667,76.6666666666667,"0",14
"strasbourg","lyon",8,71.5714285714286,76.7142857142857,"1",1
"strasbourg","monaco",4,71.7142857142857,76.1428571428571,"0",2
"strasbourg","toulouse",11,71.1428571428571,72,"1",3
"strasbourg","nice",4,71.5,75.8571428571429,"0",4
"strasbourg","montpellier",14,71.8888888888889,74.2857142857143,"1",5
"strasbourg","metz",4,69.4444444444444,70.8333333333333,"0",6
"strasbourg","lens",8,69.4444444444444,76.75,"1",7
"strasbourg","nantes",11,71.1111111111111,73.25,"1",8
"strasbourg","psg",7,69.6666666666667,81.25,"0",9
"strasbourg","rennes",11,69.4444444444444,75.1666666666667,"0",10
"strasbourg","clermont",18,69.8888888888889,71.2857142857143,"1",11
"strasbourg","marseille",15,71.3333333333333,79.5,"1",12
"strasbourg","reims",9,70.5555555555556,73.875,"0",13
"strasbourg","brest",9,71.1111111111111,71.8333333333333,"0",14
"toulouse","nantes",9,72.4285714285714,72.125,"0",1
"toulouse","psg",7,72.4285714285714,81.5,"1",2
"toulouse","strasbourg",7,71.875,71.75,"0",3
"toulouse","clermont",9,71.7142857142857,72.2857142857143,"1",4
"toulouse","marseille",10,71.5,79.3333333333333,"0",5
"toulouse","lens",7,71,77.875,"0",6
"toulouse","metz",15,72,70.8333333333333,"1",7
"toulouse","brest",9,70,72.7142857142857,"0",8
"toulouse","reims",11,71.8571428571429,72.625,"1",9
"toulouse","montpellier",17,70.6666666666667,73.5,"0",10
"toulouse","havre",16,72,70.1666666666667,"1",11
"toulouse","lille",2,71.8333333333333,75.3333333333333,"0",12
"toulouse","nice",19,70.8333333333333,76.1666666666667,"0",13
"toulouse","lorient",11,71,74,"1",14
"lorient","psg",4,73.5714285714286,81.5,"0",1
"lorient","nice",9,74,75.7142857142857,"1",2
"lorient","lille",9,71,74.6,"1",3
"lorient","havre",9,71,70.75,"0",4
"lorient","monaco",10,72.7142857142857,76,"1",5
"lorient","nantes",10,72.7142857142857,73.5714285714286,"0",6
"lorient","montpellier",14,72.1428571428571,74.4285714285714,"1",7
"lorient","lyon",6,71.5714285714286,74.6666666666667,"0",8
"lorient","rennes",5,69.5,74.8571428571429,"1",9
"lorient","reims",9,71.25,74.5,"0",10
"lorient","lens",7,71.5714285714286,77.125,"1",11
"lorient","clermont",10,71.4285714285714,70.5,"0",12
"lorient","metz",11,70.75,70.6666666666667,"1",13
"lorient","toulouse",11,71.375,72.3333333333333,"0",14
"clermont","monaco",15,72.125,75,"1",1
"clermont","reims",11,72.125,73.2857142857143,"0",2
"clermont","metz",16,71.75,70.6666666666667,"1",3
"clermont","toulouse",14,72.25,72,"0",4
"clermont","nantes",15,72.375,73.7142857142857,"1",5
"clermont","havre",11,71.375,70.8571428571429,"0",6
"clermont","psg",12,71.375,82.5,"1",7
"clermont","lyon",12,71.2857142857143,73.7142857142857,"0",8
"clermont","nice",8,71.375,76.1428571428571,"1",9
"clermont","strasbourg",10,71.5,71.3333333333333,"0",10
"clermont","lorient",16,70.375,72.5,"1",11
"clermont","lens",13,70.625,76.375,"1",12
"clermont","montpellier",5,70.2857142857143,73.7142857142857,"0",13
"clermont","brest",10,70.7777777777778,72.8571428571429,"0",14
"lyon","strasbourg",23,77.8571428571429,72.5714285714286,"0",1
"lyon","montpellier",7,76.2857142857143,75.2857142857143,"1",2
"lyon","nice",6,75.8333333333333,76.2857142857143,"0",3
"lyon","psg",18,75.75,81.6,"1",4
"lyon","havre",23,76.3333333333333,70.8571428571429,"1",5
"lyon","brest",6,75.4444444444444,72.8571428571429,"0",6
"lyon","reims",11,76.4285714285714,75.4285714285714,"0",7
"lyon","lorient",8,77.3333333333333,73.5714285714286,"1",8
"lyon","clermont",25,75.5,71.25,"1",9
"lyon","metz",15,77.3333333333333,70.8333333333333,"1",10
"lyon","rennes",12,75.7142857142857,75.5714285714286,"0",11
"lyon","lille",11,75,73.6,"1",12
"lyon","lens",12,76,76.2857142857143,"0",13
"lyon","marseille",6,74.625,77.2857142857143,"0",14
"leverkusen","leipzig",11,81.5714285714286,79.1666666666667,"1",1
"leverkusen","gladbach",24,81.5714285714286,76.8,"0",2
"leverkusen","darmstadt",25,81.5714285714286,71.5714285714286,"1",3
"leverkusen","munich",12,81.8571428571429,84.2,"0",4
"leverkusen","heidenheim",20,81.5714285714286,70.1666666666667,"1",5
"leverkusen","mainz",6,81.5714285714286,74.7142857142857,"0",6
"leverkusen","koln",23,81.5714285714286,73.4285714285714,"1",7
"leverkusen","wolfsburg",13,79.75,76.875,"0",8
"leverkusen","freiburg",18,81.5714285714286,75.1428571428571,"1",9
"leverkusen","hoffenheim",9,81.5714285714286,74.2857142857143,"0",10
"leverkusen","berlin",18,81.5714285714286,76.25,"1",11
"leverkusen","werder",14,81.625,73.7142857142857,"0",12
"leverkusen","dortmund",23,81.5714285714286,81.1428571428571,"1",13
"munich","werder",25,85.375,73.75,"0",1
"munich","augsburg",18,85.125,73.6666666666667,"1",2
"munich","gladbach",25,85.125,74.8333333333333,"0",3
"munich","leverkusen",16,85.125,82.5714285714286,"1",4
"munich","bochum",25,84.125,72.625,"1",5
"munich","leipzig",10,85.5,78.6666666666667,"0",6
"munich","freiburg",21,85.125,73.1666666666667,"1",7
"munich","mainz",13,85.5,74.7142857142857,"0",8
"munich","darmstadt",29,85.125,70.625,"1",9
"munich","dortmund",14,84.75,80.4285714285714,"0",10
"munich","heidenheim",19,79.625,70.1428571428571,"1",11
"munich","koln",21,84.375,74,"0",12
"stuttgart","bochum",21,72.8333333333333,73,"1",1
"stuttgart","leipzig",9,71.8333333333333,79.6666666666667,"0",2
"stuttgart","freiburg",13,73.1666666666667,76.8333333333333,"1",3
"stuttgart","mainz",15,72.8571428571429,74.8571428571429,"0",4
"stuttgart","darmstadt",18,72.8571428571429,70.5714285714286,"1",5
"stuttgart","koln",18,72.5714285714286,73.3333333333333,"0",6
"stuttgart","wolfsburg",13,72.5714285714286,77.25,"1",7
"stuttgart","berlin",10,73.2857142857143,76.875,"0",8
"stuttgart","hoffenheim",22,72.5714285714286,75.2857142857143,"1",9
"stuttgart","heidenheim",16,73.6,69.7142857142857,"0",10
"stuttgart","dortmund",20,73,80.75,"1",11
"stuttgart","frankfurt",11,73,75,"0",12
"stuttgart","werder",18,73.25,73.25,"1",13
"leipzig","leverkusen",14,79.7777777777778,82.2857142857143,"0",1
"leipzig","stuttgart",20,79.4444444444444,72.75,"1",2
"leipzig","berlin",14,79.4444444444444,77,"0",3
"leipzig","augsburg",9,79.1111111111111,74.2857142857143,"1",4
"leipzig","gladbach",8,78.3333333333333,74.5714285714286,"0",5
"leipzig","munich",6,79.1111111111111,84.5,"1",6
"leipzig","bochum",15,79,73.375,"1",7
"leipzig","darmstadt",10,78.7777777777778,70.8571428571429,"0",8
"leipzig","koln",25,79.5555555555556,74.1666666666667,"1",9
"leipzig","mainz",10,79.3333333333333,74.3333333333333,"0",10
"leipzig","freiburg",14,79,74.8571428571429,"1",11
"leipzig","wolfsburg",25,78.8888888888889,75.75,"0",12
"leipzig","heidenheim",22,78.9,70.1428571428571,"1",13
"dortmund","koln",13,81.625,74.1428571428571,"1",1
"dortmund","bochum",14,80.5714285714286,72.625,"0",2
"dortmund","heidenheim",18,81.375,69.6666666666667,"1",3
"dortmund","freiburg",15,80.8571428571429,77,"0",4
"dortmund","wolfsburg",18,78.75,76.4285714285714,"1",5
"dortmund","hoffenheim",6,80.125,76.125,"0",6
"dortmund","berlin",14,78.2857142857143,77.125,"1",7
"dortmund","werder",23,80.1428571428571,73.7142857142857,"1",8
"dortmund","frankfurt",14,79.875,75.1428571428571,"0",9
"dortmund","munich",15,80.25,83.5,"1",10
"dortmund","stuttgart",5,80,73.3333333333333,"0",11
"dortmund","gladbach",23,79.2857142857143,74.5714285714286,"1",12
"dortmund","leverkusen",6,79,82.2857142857143,"0",13
"hoffenheim","freiburg",22,76.8,76.1666666666667,"1",1
"hoffenheim","heidenheim",15,76.4285714285714,70.4,"0",2
"hoffenheim","wolfsburg",10,76,76.4285714285714,"1",3
"hoffenheim","koln",13,75.5,73.4285714285714,"0",4
"hoffenheim","berlin",10,75.4285714285714,77,"0",5
"hoffenheim","dortmund",14,75.5,80.2857142857143,"1",6
"hoffenheim","werder",10,74.5,73.625,"0",7
"hoffenheim","frankfurt",14,74.5,75.1428571428571,"1",8
"hoffenheim","stuttgart",6,73.1428571428571,72.5,"0",9
"hoffenheim","leverkusen",12,73.875,82.2857142857143,"1",10
"hoffenheim","augsburg",12,74.25,73.8333333333333,"0",11
"hoffenheim","mainz",15,75.4285714285714,74.4285714285714,"1",12
"hoffenheim","gladbach",19,72.375,74.2857142857143,"0",13
"frankfurt","darmstadt",9,79,70.8333333333333,"1",1
"frankfurt","mainz",7,77.6666666666667,74.4285714285714,"0",2
"frankfurt","koln",13,76.1428571428571,74.8333333333333,"1",3
"frankfurt","bochum",8,74.5714285714286,72.625,"0",4
"frankfurt","freiburg",12,74.1428571428571,76,"1",5
"frankfurt","wolfsburg",8,75.7142857142857,77.25,"0",6
"frankfurt","heidenheim",12,74.5714285714286,70.1666666666667,"1",7
"frankfurt","hoffenheim",15,75.1428571428571,75.5,"0",8
"frankfurt","dortmund",11,75.1428571428571,80.3333333333333,"1",9
"frankfurt","berlin",4,75.1428571428571,77.2857142857143,"0",10
"frankfurt","werder",14,75.1428571428571,73.7142857142857,"0",11
"frankfurt","stuttgart",14,75.125,73.3333333333333,"1",12
"frankfurt","augsburg",14,73.1428571428571,74.7142857142857,"0",13
"freiburg","hoffenheim",18,75.625,76.4285714285714,"0",1
"freiburg","werder",23,75.7142857142857,73.375,"1",2
"freiburg","stuttgart",13,76.125,72.8,"0",3
"freiburg","dortmund",15,75.8333333333333,81.4285714285714,"1",4
"freiburg","frankfurt",7,75,74.25,"0",5
"freiburg","augsburg",6,75,74.1428571428571,"1",6
"freiburg","munich",2,74.1428571428571,84,"0",7
"freiburg","bochum",16,75.3333333333333,73.5714285714286,"1",8
"freiburg","leverkusen",10,74.1428571428571,82.2857142857143,"0",9
"freiburg","gladbach",15,74.1428571428571,74.1666666666667,"1",10
"freiburg","leipzig",9,73.2857142857143,78.6666666666667,"0",11
"freiburg","darmstadt",15,75.8333333333333,71.4285714285714,"1",12
"freiburg","mainz",13,71.8571428571429,74.8333333333333,"0",13
"augsburg","gladbach",19,73.5714285714286,76.4,"1",1
"augsburg","munich",10,73.5714285714286,84,"0",2
"augsburg","bochum",11,73.375,72.625,"1",3
"augsburg","leipzig",16,74.1428571428571,78.6666666666667,"0",4
"augsburg","mainz",5,74,75,"1",5
"augsburg","freiburg",13,74.3333333333333,76,"0",6
"augsburg","darmstadt",18,73.1666666666667,71.25,"1",7
"augsburg","heidenheim",8,72.875,70,"0",8
"augsburg","wolfsburg",8,72.875,75.625,"1",9
"augsburg","koln",18,72.875,73.4,"0",10
"augsburg","hoffenheim",11,73.125,74.3333333333333,"1",11
"augsburg","berlin",10,73.375,76.2857142857143,"0",12
"augsburg","frankfurt",7,73.875,74.1666666666667,"1",13
"gladbach","augsburg",9,75.125,73.6666666666667,"0",1
"gladbach","leverkusen",12,75.4285714285714,82.2857142857143,"1",2
"gladbach","munich",7,73.8571428571429,84,"1",3
"gladbach","darmstadt",21,73.1428571428571,71,"0",4
"gladbach","leipzig",14,73.4285714285714,78,"1",5
"gladbach","bochum",27,74.1428571428571,72.625,"0",6
"gladbach","mainz",21,74.1428571428571,74.2857142857143,"1",7
"gladbach","koln",5,76.1428571428571,74.1666666666667,"0",8
"gladbach","heidenheim",13,73.125,69.8571428571429,"1",9
"gladbach","freiburg",9,73.125,75.1428571428571,"0",10
"gladbach","wolfsburg",15,74.125,74.625,"1",11
"gladbach","dortmund",10,73.875,81.4285714285714,"0",12
"gladbach","hoffenheim",8,74,72.875,"1",13
"wolfsburg","heidenheim",18,77.125,71,"1",1
"wolfsburg","koln",9,76.5,74.1428571428571,"0",2
"wolfsburg","hoffenheim",13,76.375,76.8333333333333,"0",3
"wolfsburg","berlin",8,77,76.75,"1",4
"wolfsburg","dortmund",7,76.375,80.2857142857143,"0",5
"wolfsburg","frankfurt",17,77.25,74.7142857142857,"1",6
"wolfsburg","stuttgart",12,77.25,72.5,"0",7
"wolfsburg","leverkusen",18,77,80.8571428571429,"1",8
"wolfsburg","augsburg",12,76.125,73.8333333333333,"0",9
"wolfsburg","werder",14,75,73.7142857142857,"1",10
"wolfsburg","gladbach",12,74.625,74.5714285714286,"0",11
"wolfsburg","leipzig",10,76,78.5714285714286,"1",12
"wolfsburg","bochum",16,76,72.5,"0",13
"bochum","stuttgart",4,73.1428571428571,72.4,"0",1
"bochum","dortmund",20,72.7142857142857,81,"1",2
"bochum","augsburg",21,72.7142857142857,73.6666666666667,"0",3
"bochum","frankfurt",21,72.7142857142857,74.1428571428571,"1",4
"bochum","munich",4,72.4285714285714,84.4,"0",5
"bochum","gladbach",24,72.7142857142857,75,"1",6
"bochum","leipzig",9,73.4285714285714,78.8571428571429,"0",7
"bochum","freiburg",13,73.5714285714286,77.4,"0",8
"bochum","mainz",11,72.7142857142857,74.5714285714286,"1",9
"bochum","darmstadt",9,72.4285714285714,71.625,"0",10
"bochum","koln",25,72,73.4,"1",11
"bochum","heidenheim",10,72.8571428571429,70,"0",12
"bochum","wolfsburg",20,72.8571428571429,75.5,"1",13
"werder","munich",6,74.3333333333333,84.3333333333333,"1",1
"werder","freiburg",15,74.6,76.8333333333333,"0",2
"werder","mainz",12,74.3333333333333,74.8571428571429,"1",3
"werder","heidenheim",10,72.6666666666667,70.1666666666667,"0",4
"werder","koln",17,74.2857142857143,74,"1",5
"werder","darmstadt",11,74.2857142857143,71.125,"0",6
"werder","hoffenheim",13,73.25,75.375,"1",7
"werder","dortmund",5,73.625,80.7142857142857,"0",8
"werder","berlin",10,74,76.75,"1",9
"werder","wolfsburg",13,74,74.875,"0",10
"werder","frankfurt",12,74,74.4285714285714,"1",11
"werder","leverkusen",2,74,82.1428571428571,"1",12
"werder","stuttgart",12,74,72.6666666666667,"0",13
"heidenheim","wolfsburg",14,70.4285714285714,76.7142857142857,"0",1
"heidenheim","hoffenheim",19,70.4285714285714,76.1428571428571,"1",2
"heidenheim","dortmund",13,69.7142857142857,81.7142857142857,"0",3
"heidenheim","werder",17,70.4285714285714,73.375,"1",4
"heidenheim","leverkusen",2,70.2857142857143,82.2857142857143,"0",5
"heidenheim","berlin",10,70.4285714285714,77.5714285714286,"1",6
"heidenheim","frankfurt",7,70.4285714285714,75.1428571428571,"0",7
"heidenheim","augsburg",15,70,73.8333333333333,"1",8
"heidenheim","gladbach",9,70,74.1666666666667,"0",9
"heidenheim","stuttgart",19,69.8333333333333,73.8,"1",10
"heidenheim","munich",8,70.3333333333333,75.4,"0",11
"heidenheim","bochum",9,70.1666666666667,72.8571428571429,"1",12
"heidenheim","leipzig",7,71,78.8571428571429,"0",13
"koln","dortmund",11,74,81.5714285714286,"0",1
"koln","wolfsburg",13,74,76,"1",2
"koln","frankfurt",6,74,75.1428571428571,"0",3
"koln","hoffenheim",18,73.375,76.125,"1",4
"koln","werder",14,73.875,74,"0",5
"koln","stuttgart",14,72.75,72.5,"1",6
"koln","leverkusen",7,72.5714285714286,82.2857142857143,"0",7
"koln","gladbach",21,74,76.7142857142857,"1",8
"koln","leipzig",6,74,78.5714285714286,"0",9
"koln","augsburg",26,73.3333333333333,73.5,"1",10
"koln","bochum",11,74,72.5,"0",11
"koln","munich",6,73.8333333333333,84,"1",12
"koln","darmstadt",12,74.6,70.5714285714286,"0",13
"darmstadt","frankfurt",10,69.7142857142857,77.1666666666667,"0",1
"darmstadt","berlin",21,70.7142857142857,76.625,"1",2
"darmstadt","leverkusen",5,70.5714285714286,82.2857142857143,"0",3
"darmstadt","gladbach",15,71.1428571428571,74,"1",4
"darmstadt","stuttgart",4,71,72.5,"0",5
"darmstadt","werder",13,71.2857142857143,73.2857142857143,"1",6
"darmstadt","augsburg",16,71.2857142857143,73.4285714285714,"0",7
"darmstadt","leipzig",17,70.1428571428571,78.1666666666667,"1",8
"darmstadt","munich",9,70.7142857142857,84.6666666666667,"0",9
"darmstadt","bochum",15,71.2857142857143,72.8571428571429,"1",10
"darmstadt","mainz",10,70.2857142857143,74.2857142857143,"1",11
"darmstadt","freiburg",7,71.1428571428571,77.4,"0",12
"darmstadt","koln",11,70.6666666666667,74.1666666666667,"1",13
"mainz","berlin",8,75.8571428571429,76.25,"0",1
"mainz","frankfurt",12,73.8333333333333,75.8333333333333,"1",2
"mainz","werder",13,73.5714285714286,73.375,"0",3
"mainz","stuttgart",15,75.4285714285714,72.5,"1",4
"mainz","augsburg",12,75.625,74.4285714285714,"0",5
"mainz","leverkusen",10,73.4285714285714,82.2857142857143,"1",6
"mainz","gladbach",14,73.4285714285714,75,"0",7
"mainz","munich",16,73.8571428571429,85.1666666666667,"1",8
"mainz","bochum",9,74.2857142857143,73.5,"0",9
"mainz","leipzig",10,75.5,78.75,"1",10
"mainz","darmstadt",11,75.8571428571429,71.4285714285714,"0",11
"mainz","hoffenheim",13,75,76.1428571428571,"0",12
"mainz","freiburg",20,74.125,74,"1",13
"berlin","mainz",11,74.4285714285714,75.1666666666667,"1",1
"berlin","darmstadt",13,74.8571428571429,70.3333333333333,"0",2
"berlin","leipzig",3,75.5714285714286,79.6666666666667,"1",3
"berlin","wolfsburg",19,75,76.5,"0",4
"berlin","hoffenheim",22,76.2857142857143,76,"1",5
"berlin","heidenheim",20,75.5714285714286,70.1666666666667,"0",6
"berlin","dortmund",12,76.4285714285714,80.1666666666667,"0",7
"berlin","stuttgart",9,76.8333333333333,73.4285714285714,"1",8
"berlin","werder",7,76.1666666666667,73.7142857142857,"0",9
"berlin","frankfurt",11,74.7142857142857,75.1428571428571,"1",10
"berlin","leverkusen",2,75.1428571428571,82,"0",11
"berlin","augsburg",14,75.4285714285714,73.75,"1",12
